Air Temperature,Humidity,Wind Speed,Solar Radiation,temp_difference,temp_humidity,wind_ratio,wind_solar,air_temp_rolling_24h,humidity_rolling_24h,wind_speed_rolling_7h,solar_radiation_7h
0.8,48,2.3,785.0,3.2,38.4,0.46,1805.5,-1.36,52.17,2.74,464.57
1.3,48,3.0,98.0,3.3,62.4,0.36,294.0,-1.35,52.25,3.01,459.86
1.8,44,1.9,115.0,3.6,79.2,0.28,218.5,-1.31,52.25,2.86,431.57
1.7,44,0.9,87.0,3.5,74.8,0.24,78.3,-1.27,52.21,2.66,373.0
1.5,48,2.7,44.0,3.2,72.0,0.46,118.8,-1.22,52.29,2.57,294.71
0.8,51,1.3,3.0,3.0,40.8,0.37,3.9,-1.2,52.42,2.09,199.71
0.6,51,1.4,1.0,2.9,30.6,0.33,1.4,-1.15,52.42,1.93,161.86
0.6,52,1.7,1.0,2.9,31.2,0.37,1.7,-1.08,52.33,1.84,49.86
0.2,54,0.8,1.0,2.7,10.8,0.28,0.8,-1.02,52.29,1.53,36.0
-0.1,56,1.6,1.0,2.5,-5.6,0.4,1.6,-0.96,52.54,1.49,19.71
-0.3,58,1.3,1.0,2.4,-17.4,0.37,1.3,-0.89,52.92,1.54,7.43
-1.0,60,1.1,1.0,2.1,-60.0,0.32,1.1,-0.83,53.25,1.31,1.29
-1.6,63,2.1,2.0,2.0,-100.8,0.44,4.2,-0.8,53.75,1.43,1.14
-2.1,64,1.3,2.0,1.8,-134.4,0.32,2.6,-0.78,54.17,1.41,1.29
-2.4,65,1.2,2.0,1.8,-156.0,0.32,2.4,-0.75,54.54,1.34,1.43
-2.0,63,1.4,1.0,2.0,-126.0,0.39,1.4,-0.71,54.67,1.43,1.43
-2.3,62,1.8,2.0,2.0,-142.6,0.47,3.6,-0.69,54.75,1.46,1.57
-2.7,64,1.8,3.0,1.8,-172.8,0.5,5.4,-0.67,55.0,1.53,1.86
-2.1,62,1.2,139.0,2.0,-130.2,0.43,166.8,-0.62,55.21,1.54,21.57
-0.7,54,1.0,327.0,2.6,-37.8,0.31,327.0,-0.53,55.08,1.39,68.0
-0.4,48,2.5,457.0,3.0,-19.2,0.5,1142.5,-0.45,54.83,1.56,133.0
0.7,42,2.1,603.0,3.6,29.4,0.49,1266.3,-0.35,54.33,1.69,218.86
0.0,52,3.6,671.0,2.8,0.0,0.67,2415.6,-0.31,54.25,2.0,314.57
0.3,53,2.7,136.0,2.8,15.9,0.6,367.2,-0.31,54.42,2.13,333.71
0.2,54,2.3,640.0,2.7,10.8,0.55,1472.0,-0.33,54.67,2.2,424.71
0.2,55,3.0,37.0,2.6,11.0,0.62,111.0,-0.38,54.96,2.46,410.14
0.4,52,3.0,35.0,2.9,20.8,0.61,105.0,-0.44,55.29,2.74,368.43
0.3,54,3.4,37.0,2.7,16.2,0.65,125.8,-0.5,55.71,2.87,308.43
0.3,59,2.9,46.0,2.4,17.7,0.57,133.4,-0.55,56.17,2.99,228.86
0.4,59,2.5,2.0,2.5,23.6,0.6,5.0,-0.56,56.5,2.83,133.29
0.5,58,2.1,1.0,2.5,29.0,0.58,2.1,-0.57,56.79,2.74,114.0
0.5,59,2.0,1.0,2.4,29.5,0.61,2.0,-0.57,57.08,2.7,22.71
0.5,61,1.8,1.0,2.3,30.5,0.55,1.8,-0.56,57.38,2.53,17.57
0.5,63,2.1,1.0,2.1,31.5,0.54,2.1,-0.53,57.67,2.4,12.71
0.4,64,2.2,2.0,2.1,25.6,0.56,4.4,-0.5,57.92,2.23,7.71
0.3,65,2.2,1.0,2.1,19.5,0.59,2.2,-0.45,58.12,2.13,1.29
0.4,66,2.6,1.0,2.0,26.4,0.6,2.6,-0.37,58.25,2.14,1.14
0.1,67,1.7,1.0,1.9,6.7,0.52,1.7,-0.28,58.38,2.09,1.14
0.3,64,2.4,1.0,2.1,19.2,0.59,2.4,-0.16,58.33,2.14,1.14
0.3,63,1.9,1.0,2.2,18.9,0.53,1.9,-0.07,58.33,2.16,1.14
0.5,60,1.7,3.0,2.4,30.0,0.53,5.1,0.05,58.25,2.1,1.43
0.9,60,2.4,147.0,2.4,54.0,0.63,352.8,0.2,58.08,2.13,22.14
1.2,56,3.3,331.0,2.7,67.2,0.66,1092.3,0.34,57.83,2.29,69.29
1.4,50,3.3,494.0,3.1,70.0,0.61,1630.2,0.42,57.67,2.39,139.71
1.4,52,4.0,604.0,2.9,72.8,0.62,2416.0,0.5,57.83,2.71,225.86
1.2,56,3.7,673.0,2.7,67.2,0.61,2490.1,0.52,58.42,2.9,321.86
1.2,54,3.1,80.0,2.8,64.8,0.62,248.0,0.57,58.5,3.07,333.14
1.2,54,3.4,646.0,2.8,64.8,0.65,2196.4,0.61,58.54,3.31,425.0
1.3,50,3.4,53.0,3.1,65.0,0.58,180.2,0.65,58.38,3.46,411.57
1.5,52,3.5,72.0,3.0,78.0,0.69,252.0,0.71,58.25,3.49,374.57
1.9,47,3.6,81.0,3.4,89.3,0.69,291.6,0.77,58.04,3.53,315.57
2.0,56,4.0,107.0,2.8,112.0,0.71,428.0,0.84,58.12,3.53,244.57
2.1,57,3.4,2.0,2.7,119.7,0.65,6.8,0.92,58.04,3.49,148.71
1.9,63,3.9,1.0,2.4,119.7,0.62,3.9,0.98,58.21,3.6,137.43
1.9,67,2.8,1.0,2.1,127.3,0.56,2.8,1.04,58.58,3.51,45.29
1.9,67,2.9,1.0,2.1,127.3,0.56,2.9,1.1,58.92,3.44,37.86
1.7,72,2.3,1.0,1.7,122.4,0.51,2.3,1.15,59.38,3.27,27.71
1.7,72,2.9,1.0,1.8,122.4,0.66,2.9,1.2,59.75,3.17,16.29
1.6,74,4.1,1.0,1.6,118.4,0.68,4.1,1.25,60.17,3.19,1.14
1.4,74,4.2,1.0,1.6,103.6,0.7,4.2,1.29,60.54,3.3,1.0
1.3,75,3.3,1.0,1.5,97.5,0.65,3.3,1.33,60.92,3.21,1.0
1.1,70,4.4,4.0,1.8,77.0,0.71,17.6,1.37,61.04,3.44,1.43
1.2,65,5.0,92.0,2.1,78.0,0.75,460.0,1.41,61.08,3.74,14.43
1.4,63,4.4,355.0,2.3,88.2,0.76,1562.0,1.45,61.08,4.04,65.0
1.4,64,4.3,426.0,2.2,89.6,0.68,1831.8,1.49,61.25,4.24,125.71
1.4,64,4.0,619.0,2.2,89.6,0.62,2476.0,1.51,61.42,4.23,214.0
1.5,65,3.9,430.0,2.1,97.5,0.63,1677.0,1.52,61.79,4.19,275.29
1.1,66,4.8,588.0,2.0,72.6,0.68,2822.4,1.51,62.46,4.4,359.14
1.1,65,4.7,661.0,2.1,71.5,0.69,3106.7,1.5,63.0,4.44,453.0
1.1,66,4.9,34.0,2.1,72.6,0.62,166.6,1.5,63.42,4.43,444.71
1.2,65,5.0,27.0,2.1,78.0,0.6,135.0,1.5,63.88,4.51,397.86
1.3,67,3.5,24.0,2.0,87.1,0.62,84.0,1.5,64.42,4.4,340.43
1.5,66,3.3,81.0,2.1,99.0,0.6,267.3,1.51,65.08,4.3,263.57
1.4,68,3.7,3.0,2.0,95.2,0.67,11.1,1.5,65.75,4.27,202.57
1.4,67,2.4,1.0,2.1,93.8,0.56,2.4,1.48,66.58,3.93,118.71
1.5,66,2.4,1.0,2.0,99.0,0.65,2.4,1.46,67.0,3.6,24.43
1.4,67,1.4,1.0,2.0,93.8,0.48,1.4,1.43,67.42,3.1,19.71
1.6,66,0.9,1.0,2.1,105.6,0.43,0.9,1.42,67.54,2.51,16.0
2.2,57,0.0,1.0,2.7,125.4,0.0,0.0,1.43,67.12,2.01,12.71
2.2,59,1.5,1.0,2.7,129.8,0.43,1.5,1.45,66.79,1.76,1.29
1.8,58,1.8,1.0,2.6,104.4,0.45,1.8,1.45,66.21,1.49,1.0
2.2,52,1.9,1.0,3.1,114.4,0.45,1.9,1.47,65.38,1.41,1.0
2.5,48,1.5,1.0,3.4,120.0,0.23,1.5,1.51,64.29,1.29,1.0
2.5,50,1.5,1.0,3.3,125.0,0.37,1.5,1.55,63.29,1.3,1.0
2.9,57,1.8,1.0,2.8,165.3,0.33,1.8,1.62,62.54,1.43,1.0
3.0,73,2.8,1.0,1.8,219.0,0.55,2.8,1.7,62.67,1.83,1.0
3.4,74,3.4,46.0,1.7,251.6,0.59,156.4,1.79,63.04,2.1,7.43
3.8,68,1.5,90.0,2.2,258.4,0.38,135.0,1.89,63.25,2.06,20.14
4.0,63,1.1,98.0,2.5,252.0,0.23,107.8,2.0,63.21,1.94,34.0
4.4,58,4.6,225.0,2.9,255.2,0.59,1035.0,2.12,62.96,2.39,66.0
4.5,54,5.8,137.0,3.3,243.0,0.62,794.6,2.25,62.5,3.0,85.43
4.3,59,4.1,714.0,2.9,253.7,0.57,2927.4,2.38,62.21,3.33,187.29
3.5,71,2.9,635.0,1.9,248.5,0.58,1841.5,2.48,62.46,3.34,277.86
3.2,70,1.7,150.0,2.0,224.0,0.47,255.0,2.57,62.62,3.1,292.71
2.9,72,1.6,102.0,1.9,208.8,0.52,163.2,2.64,62.92,3.11,294.43
2.9,71,2.4,59.0,1.9,205.9,0.63,141.6,2.71,63.08,3.3,288.86
3.0,70,1.2,48.0,2.0,210.0,0.44,57.6,2.77,63.25,2.81,263.57
3.2,66,0.3,2.0,2.3,211.2,0.18,0.6,2.85,63.17,2.03,244.29
3.2,69,2.1,1.0,2.0,220.8,0.55,2.1,2.92,63.25,1.74,142.43
3.3,71,2.4,1.0,1.9,234.3,0.53,2.4,3.0,63.46,1.67,51.86
3.1,69,2.1,1.0,2.1,213.9,0.5,2.1,3.07,63.54,1.73,30.57
2.8,75,2.5,1.0,1.6,210.0,0.61,2.5,3.12,63.92,1.86,16.14
2.6,76,2.4,1.0,1.6,197.6,0.6,2.4,3.13,64.71,1.86,7.86
2.3,68,1.8,1.0,2.1,156.4,0.43,1.8,3.14,65.08,1.94,1.14
1.7,58,1.4,1.0,2.7,98.6,0.44,1.4,3.13,65.08,2.1,1.0
0.9,58,0.8,1.0,2.5,52.2,0.3,0.8,3.08,65.33,1.91,1.0
0.6,60,1.8,1.0,2.4,36.0,0.37,1.8,3.0,65.83,1.83,1.0
0.6,58,1.8,1.0,2.5,34.8,0.45,1.8,2.92,66.17,1.79,1.0
0.0,56,2.3,1.0,2.5,0.0,0.49,2.3,2.8,66.12,1.76,1.0
-0.3,56,0.9,4.0,2.5,-16.8,0.22,3.6,2.66,65.42,1.54,1.43
0.4,60,5.1,544.0,2.3,24.0,0.68,2774.4,2.54,64.83,2.01,79.0
0.2,66,6.3,174.0,2.0,13.2,0.66,1096.2,2.39,64.75,2.71,103.71
-0.9,78,6.3,835.0,1.2,-70.2,0.71,5260.5,2.18,65.38,3.5,222.86
-0.3,72,6.6,720.0,1.6,-21.6,0.74,4752.0,1.99,65.96,4.19,325.57
-0.4,68,5.7,227.0,1.8,-27.2,0.63,1293.9,1.78,66.54,4.74,357.86
-1.8,80,8.1,138.0,1.0,-144.0,0.74,1117.8,1.53,67.42,5.57,377.43
-1.7,84,8.0,108.0,0.8,-142.8,0.7,864.0,1.31,67.96,6.59,392.29
-1.1,65,9.3,121.0,1.9,-71.5,0.73,1125.3,1.13,67.75,7.19,331.86
-0.9,64,8.2,66.0,2.0,-57.6,0.67,541.2,0.98,67.42,7.46,316.43
-1.0,55,7.6,3.0,2.5,-55.0,0.68,22.8,0.81,66.75,7.64,197.57
-1.1,55,4.3,2.0,2.4,-60.5,0.42,8.6,0.64,66.12,7.31,95.0
-0.9,52,2.9,1.0,2.7,-46.8,0.35,2.9,0.47,65.54,6.91,62.71
-1.1,49,4.5,1.0,2.8,-53.9,0.52,4.5,0.29,64.71,6.4,43.14
-1.5,50,1.5,1.0,2.7,-75.0,0.38,1.5,0.09,63.83,5.47,27.86
-2.0,49,1.4,2.0,2.7,-98.0,0.41,2.8,-0.12,63.0,4.34,10.86
-2.5,52,1.7,2.0,2.4,-130.0,0.4,3.4,-0.34,62.04,3.41,1.71
-2.6,54,1.1,2.0,2.3,-140.4,0.35,2.2,-0.56,61.12,2.49,1.57
-3.0,56,0.8,2.0,2.2,-168.0,0.3,1.6,-0.78,60.62,1.99,1.57
-3.1,58,0.3,2.0,2.1,-179.8,0.12,0.6,-0.98,60.62,1.61,1.71
-3.1,58,1.2,2.0,2.0,-179.8,0.37,2.4,-1.15,60.62,1.14,1.86
-2.7,58,1.2,2.0,2.1,-156.6,0.27,2.4,-1.28,60.54,1.1,2.0
-2.7,60,1.3,6.0,2.1,-162.0,0.37,7.8,-1.42,60.62,1.09,2.57
-2.3,59,1.5,54.0,2.1,-135.7,0.35,81.0,-1.52,60.75,1.06,10.0
-1.0,55,1.9,305.0,2.5,-55.0,0.37,579.5,-1.55,60.71,1.17,53.29
1.0,46,1.2,519.0,3.3,46.0,0.29,622.8,-1.52,60.12,1.23,127.14
2.0,41,1.8,647.0,3.8,82.0,0.31,1164.6,-1.45,59.08,1.44,219.29
3.4,39,2.8,650.0,4.2,132.6,0.58,1820.0,-1.27,57.46,1.67,311.86
4.2,35,2.4,700.0,4.7,147.0,0.37,1680.0,-1.08,55.92,1.84,411.57
5.8,32,2.6,668.0,5.3,185.6,0.33,1736.8,-0.82,54.42,2.03,506.14
6.1,34,3.2,32.0,5.2,207.4,0.4,102.4,-0.49,52.5,2.27,503.0
7.4,32,2.2,31.0,5.6,236.8,0.38,68.2,-0.11,50.33,2.31,463.86
8.4,32,3.3,30.0,5.9,268.8,0.4,99.0,0.28,48.96,2.61,394.0
8.9,33,1.7,64.0,5.9,293.7,0.36,108.8,0.69,47.67,2.6,310.71
9.3,35,3.1,1.0,5.9,325.5,0.42,3.1,1.12,46.83,2.64,218.0
8.9,38,1.5,0.0,5.5,338.2,0.37,0.0,1.54,46.12,2.51,118.0
8.6,41,1.9,0.0,5.2,352.6,0.24,0.0,1.93,45.67,2.41,22.57
7.8,44,1.9,0.0,4.7,343.2,0.42,0.0,2.3,45.46,2.23,18.0
7.1,50,1.6,0.0,4.1,355.0,0.38,0.0,2.66,45.46,2.14,13.57
6.4,54,0.8,0.0,3.5,345.6,0.23,0.0,3.01,45.67,1.79,9.29
6.1,53,1.8,0.0,3.6,323.3,0.32,0.0,3.37,45.71,1.8,0.14
5.4,52,4.7,0.0,3.6,280.8,0.59,0.0,3.7,45.62,2.03,0.0
4.2,54,3.1,0.0,3.3,226.8,0.51,0.0,4.0,45.54,2.26,0.0
3.2,61,2.1,1.0,2.6,195.2,0.4,2.1,4.27,45.67,2.29,0.14
2.9,68,3.4,1.0,2.1,197.2,0.48,3.4,4.52,46.08,2.5,0.29
2.4,70,1.3,1.0,2.0,168.0,0.35,1.3,4.73,46.58,2.46,0.43
2.1,72,1.3,4.0,1.8,151.2,0.37,5.2,4.93,47.08,2.53,1.0
2.8,69,1.3,167.0,2.1,193.2,0.42,217.1,5.14,47.5,2.46,24.86
2.8,71,2.2,347.0,1.9,198.8,0.49,763.4,5.3,48.17,2.1,74.43
3.1,72,2.1,514.0,1.9,223.2,0.6,1079.4,5.39,49.25,1.96,147.86
3.2,73,1.7,656.0,1.9,233.6,0.55,1115.2,5.44,50.58,1.9,241.43
2.9,77,1.6,684.0,1.5,223.3,0.5,1094.4,5.42,52.17,1.64,339.0
2.5,76,2.3,693.0,1.5,190.0,0.66,1593.9,5.35,53.88,1.79,437.86
2.7,73,3.2,647.0,1.8,197.1,0.71,2070.4,5.22,55.58,2.06,529.71
2.6,74,3.3,36.0,1.7,192.4,0.67,118.8,5.07,57.25,2.34,511.0
2.4,73,4.0,31.0,1.7,175.2,0.69,124.0,4.86,58.96,2.6,465.86
2.7,68,3.9,43.0,2.1,183.6,0.72,167.7,4.62,60.46,2.86,398.57
2.2,79,4.7,32.0,1.4,173.8,0.64,150.4,4.35,62.38,3.29,309.43
1.6,79,3.8,2.0,1.3,126.4,0.55,7.6,4.02,64.21,3.6,212.0
1.2,77,4.0,1.0,1.4,92.4,0.65,4.0,3.7,65.83,3.84,113.14
1.3,77,3.9,1.0,1.4,100.1,0.51,3.9,3.4,67.33,3.94,20.86
0.9,74,5.2,1.0,1.6,66.6,0.73,5.2,3.11,68.58,4.21,15.86
0.7,72,6.4,1.0,1.7,50.4,0.78,6.4,2.85,69.5,4.56,11.57
0.4,70,4.8,1.0,1.8,28.0,0.64,4.8,2.6,70.17,4.69,5.57
0.5,70,5.2,1.0,1.8,35.0,0.65,5.2,2.36,70.88,4.76,1.14
0.6,66,6.0,1.0,2.0,39.6,0.65,6.0,2.16,71.46,5.07,1.0
0.3,65,6.5,1.0,2.0,19.5,0.72,6.5,2.0,71.92,5.43,1.0
0.2,67,7.2,1.0,2.0,13.4,0.74,7.2,1.88,72.17,5.9,1.0
-0.1,66,6.5,1.0,1.9,-6.6,0.62,6.5,1.75,72.08,6.09,1.0
-0.2,70,6.0,1.0,1.7,-14.0,0.72,6.0,1.64,72.08,6.03,1.0
-0.7,69,5.3,3.0,1.8,-48.3,0.67,15.9,1.52,71.96,6.1,1.29
-0.7,68,4.8,79.0,1.8,-47.6,0.65,379.2,1.38,71.92,6.04,12.43
-0.6,68,4.4,113.0,1.8,-40.8,0.64,497.2,1.24,71.79,5.81,28.43
-0.4,70,4.2,252.0,1.7,-28.0,0.63,1058.4,1.09,71.71,5.49,64.29
-0.2,69,4.3,291.0,1.7,-13.8,0.68,1251.3,0.95,71.54,5.07,105.71
0.1,69,3.3,604.0,1.8,6.9,0.66,1993.2,0.83,71.21,4.61,191.86
0.0,70,2.9,280.0,1.8,0.0,0.54,812.0,0.73,70.96,4.17,231.71
-0.1,69,2.8,387.0,1.8,-6.9,0.58,1083.6,0.61,70.79,3.81,286.57
0.0,72,3.1,168.0,1.7,0.0,0.6,520.8,0.5,70.71,3.57,299.29
-0.2,72,2.9,226.0,1.6,-14.4,0.63,655.4,0.4,70.67,3.36,315.43
0.1,73,3.3,116.0,1.6,7.3,0.58,382.8,0.29,70.88,3.23,296.0
0.3,75,3.7,41.0,1.5,22.5,0.67,151.7,0.21,70.71,3.14,260.29
0.4,74,4.8,2.0,1.5,29.6,0.72,9.6,0.16,70.5,3.36,174.29
0.8,73,3.5,1.0,1.6,58.4,0.61,3.5,0.14,70.33,3.44,134.43
1.4,77,4.0,1.0,1.4,107.8,0.66,4.0,0.15,70.33,3.61,79.29
1.4,79,3.7,1.0,1.3,110.6,0.69,3.7,0.17,70.54,3.7,55.43
1.6,79,3.2,1.0,1.3,126.4,0.62,3.2,0.2,70.83,3.74,23.29
1.8,76,5.0,1.0,1.5,136.8,0.69,5.0,0.26,71.08,3.99,6.86
1.9,77,3.5,1.0,1.4,146.3,0.56,3.5,0.32,71.38,3.96,1.14
1.9,76,4.3,1.0,1.5,144.4,0.61,4.3,0.38,71.79,3.89,1.0
1.9,74,3.9,1.0,1.6,140.6,0.62,3.9,0.44,72.17,3.94,1.0
2.1,74,4.3,1.0,1.6,155.4,0.6,4.3,0.52,72.46,3.99,1.0
2.1,73,4.4,1.0,1.7,153.3,0.65,4.4,0.61,72.75,4.09,1.0
1.8,68,4.3,2.0,2.0,122.4,0.6,8.6,0.7,72.67,4.24,1.14
1.7,74,5.6,42.0,1.6,125.8,0.69,235.2,0.8,72.88,4.33,7.0
1.8,70,4.9,76.0,1.9,126.0,0.74,372.4,0.9,72.96,4.53,17.71
2.0,67,4.4,297.0,2.1,134.0,0.63,1306.8,1.01,72.92,4.54,60.0
2.2,64,5.6,165.0,2.3,140.8,0.74,924.0,1.12,72.67,4.79,83.43
3.1,68,3.5,697.0,2.2,210.8,0.57,2439.5,1.25,72.62,4.67,182.86
3.2,69,3.9,670.0,2.0,220.8,0.65,2613.0,1.38,72.62,4.6,278.43
3.1,71,4.5,37.0,2.0,220.1,0.7,166.5,1.51,72.67,4.63,283.43
3.1,70,4.8,28.0,2.0,217.0,0.67,134.4,1.65,72.71,4.51,281.43
3.0,75,3.6,289.0,1.7,225.0,0.6,1040.4,1.77,72.83,4.33,311.86
2.7,76,4.4,18.0,1.6,205.2,0.64,79.2,1.89,73.0,4.33,272.0
3.7,46,2.2,1.0,3.7,170.2,0.49,2.2,2.04,71.88,3.84,248.57
4.4,44,1.0,1.0,4.1,193.6,0.31,1.0,2.21,70.58,3.49,149.14
4.8,36,0.5,1.0,4.8,172.8,0.24,0.5,2.4,69.0,3.0,53.57
4.7,41,0.9,1.0,4.4,192.7,0.35,0.9,2.56,67.67,2.49,48.43
4.2,38,1.0,1.0,4.4,159.6,0.38,1.0,2.68,66.04,1.94,44.57
4.4,35,1.3,1.0,4.7,154.0,0.41,1.3,2.8,64.21,1.61,3.43
4.3,34,2.1,1.0,4.7,146.2,0.48,2.1,2.91,62.33,1.29,1.0
3.0,50,4.5,1.0,3.3,150.0,0.53,4.5,2.96,61.25,1.61,1.0
3.9,46,4.4,11.0,3.8,179.4,0.57,48.4,3.05,59.96,2.1,2.43
4.4,55,3.2,186.0,3.2,242.0,0.5,595.2,3.15,59.08,2.49,28.86
5.3,46,4.0,366.0,4.1,243.8,0.57,1464.0,3.29,57.92,2.93,81.0
7.5,35,1.2,527.0,5.4,262.5,0.36,632.4,3.52,56.29,2.96,156.14
9.4,30,2.0,666.0,6.3,282.0,0.44,1332.0,3.82,54.5,3.06,251.14
10.3,30,1.5,710.0,6.6,309.0,0.5,1065.0,4.18,52.92,2.97,352.43
7.6,49,3.1,677.0,4.2,372.4,0.61,2098.7,4.42,51.88,2.77,449.0
9.4,38,4.1,600.0,5.6,357.2,0.59,2460.0,4.74,50.54,2.73,533.14
8.4,42,4.6,84.0,5.0,352.8,0.72,386.4,5.0,49.5,2.93,518.57
10.5,34,3.6,85.0,6.3,357.0,0.62,306.0,5.35,48.25,2.87,478.43
10.9,33,3.0,196.0,6.4,359.7,0.61,588.0,5.68,46.79,3.13,431.14
10.5,34,2.9,38.0,6.2,357.0,0.59,110.2,5.98,45.33,3.26,341.43
10.7,34,2.1,1.0,6.2,363.8,0.51,2.1,6.3,43.79,3.34,240.14
9.4,41,2.0,0.0,5.3,385.4,0.51,0.0,6.56,42.58,3.19,143.43
9.1,36,1.8,0.0,5.7,327.6,0.51,0.0,6.81,40.96,2.86,57.71
9.3,34,0.9,0.0,5.9,316.2,0.32,0.0,7.09,39.21,2.33,45.71
4.8,65,0.8,0.0,2.5,312.0,0.24,0.0,7.13,40.0,1.93,33.57
5.9,49,0.6,0.0,3.9,289.1,0.29,0.0,7.2,40.21,1.59,5.57
6.1,45,0.9,0.0,4.2,274.5,0.33,0.0,7.25,40.58,1.3,0.14
6.0,46,1.0,0.0,4.1,276.0,0.34,0.0,7.3,40.79,1.14,0.0
5.4,49,1.1,0.0,3.8,264.6,0.34,0.0,7.35,41.25,1.01,0.0
4.6,57,0.8,0.0,3.1,262.2,0.35,0.0,7.36,42.17,0.87,0.0
4.2,70,2.3,0.0,2.1,294.0,0.56,0.0,7.36,43.67,1.07,0.0
3.8,74,2.4,0.0,1.8,281.2,0.6,0.0,7.39,44.67,1.3,0.0
3.2,78,2.5,4.0,1.4,249.6,0.64,10.0,7.36,46.0,1.57,0.57
3.2,75,3.6,121.0,1.6,240.0,0.69,435.6,7.31,46.83,1.96,17.86
3.2,74,4.8,400.0,1.7,236.8,0.64,1920.0,7.22,48.0,2.5,75.0
3.1,70,4.6,567.0,2.0,217.0,0.7,2608.2,7.04,49.46,3.0,156.0
2.9,69,4.1,627.0,2.0,200.1,0.62,2570.7,6.77,51.08,3.47,245.57
3.0,70,4.3,640.0,2.0,210.0,0.68,2752.0,6.47,52.75,3.76,337.0
3.5,72,4.9,509.0,1.9,252.0,0.7,2494.1,6.3,53.71,4.11,409.71
3.5,71,4.9,455.0,1.9,248.5,0.62,2229.5,6.05,55.08,4.46,474.14
3.7,74,5.8,223.0,1.8,273.8,0.62,1293.4,5.85,56.42,4.77,488.71
3.5,79,6.2,205.0,1.3,276.5,0.66,1271.0,5.56,58.29,4.97,460.86
3.2,79,8.9,162.0,1.4,252.8,0.66,1441.8,5.24,60.21,5.59,403.0
3.0,81,8.5,69.0,1.2,243.0,0.72,586.5,4.93,62.17,6.21,323.29
3.0,81,7.8,3.0,1.3,243.0,0.68,23.4,4.61,64.12,6.71,232.29
3.1,81,7.6,1.0,1.2,251.1,0.7,7.6,4.35,65.79,7.1,159.71
3.4,82,6.5,0.0,1.2,278.8,0.65,0.0,4.11,67.71,7.33,94.71
3.8,73,5.6,1.0,1.8,277.4,0.62,5.6,3.88,69.33,7.3,63.0
2.9,71,7.5,1.0,1.9,205.9,0.69,7.5,3.8,69.58,7.49,33.86
2.1,73,7.4,1.0,1.7,153.3,0.63,7.4,3.64,70.58,7.27,10.86
1.5,71,7.9,1.0,1.8,106.5,0.62,7.9,3.45,71.67,7.19,1.14
1.2,64,7.1,1.0,2.2,76.8,0.69,7.1,3.25,72.42,7.09,0.86
0.8,61,6.5,1.0,2.4,48.8,0.61,6.5,3.06,72.92,6.93,0.86
0.2,62,8.6,1.0,2.2,12.4,0.76,8.6,2.88,73.12,7.23,1.0
-0.6,75,7.3,1.0,1.4,-45.0,0.71,7.3,2.68,73.33,7.47,1.0
-0.7,75,8.0,23.0,1.4,-52.5,0.71,184.0,2.49,73.38,7.54,4.14
-0.6,75,7.1,249.0,1.3,-45.0,0.61,1767.9,2.33,73.25,7.5,39.57
-0.6,73,7.1,222.0,1.5,-43.8,0.74,1576.2,2.17,73.17,7.39,71.14
-0.2,72,6.3,295.0,1.6,-14.4,0.7,1858.5,2.03,73.08,7.27,113.14
-0.3,70,7.0,425.0,1.7,-21.0,0.71,2975.0,1.89,73.08,7.34,173.71
-0.1,71,6.7,502.0,1.7,-7.1,0.64,3363.4,1.76,73.17,7.07,245.29
0.0,71,7.8,383.0,1.7,0.0,0.74,2987.4,1.64,73.21,7.14,299.86
0.2,73,7.5,265.0,1.6,14.6,0.66,1987.5,1.5,73.25,7.07,334.43
0.3,72,8.8,200.0,1.7,21.6,0.74,1760.0,1.37,73.29,7.31,327.43
0.4,72,8.3,131.0,1.7,28.8,0.72,1087.3,1.23,73.21,7.49,314.43
0.9,72,8.3,194.0,1.7,64.8,0.67,1610.2,1.12,72.92,7.77,300.0
0.9,73,8.5,57.0,1.6,65.7,0.67,484.5,1.03,72.67,7.99,247.43
1.1,73,7.3,3.0,1.6,80.3,0.59,21.9,0.95,72.33,8.07,176.14
1.0,74,9.2,1.0,1.6,74.0,0.67,9.2,0.86,72.04,8.27,121.57
0.9,76,9.0,1.0,1.4,68.4,0.62,9.0,0.77,71.83,8.49,83.86
1.2,78,8.3,1.0,1.3,93.6,0.62,8.3,0.68,71.67,8.41,55.43
1.7,80,7.8,1.0,1.2,136.0,0.67,7.8,0.59,71.96,8.34,36.86
1.9,64,6.1,1.0,2.3,121.6,0.73,6.1,0.55,71.67,8.03,9.29
1.5,61,6.9,1.0,2.4,91.5,0.71,6.9,0.52,71.17,7.8,1.29
1.1,65,5.9,1.0,2.1,71.5,0.62,5.9,0.51,70.92,7.6,1.0
0.8,66,6.3,1.0,2.0,52.8,0.72,6.3,0.49,71.0,7.19,1.0
0.6,66,5.3,1.0,2.1,39.6,0.67,5.3,0.48,71.21,6.66,1.0
0.2,66,5.9,1.0,2.0,13.2,0.7,5.9,0.48,71.38,6.31,1.0
0.3,69,5.9,1.0,1.8,20.7,0.69,5.9,0.52,71.12,6.04,1.0
0.1,69,7.1,18.0,1.8,6.9,0.74,127.8,0.55,70.88,6.19,3.43
0.6,70,6.0,163.0,1.8,42.0,0.69,978.0,0.6,70.67,6.06,26.57
0.4,69,7.0,189.0,1.8,27.6,0.73,1323.0,0.65,70.5,6.21,53.43
0.3,68,6.7,216.0,1.9,20.4,0.75,1447.2,0.67,70.33,6.27,84.14
0.4,67,6.1,640.0,2.0,26.8,0.66,3904.0,0.7,70.21,6.39,175.43
